,LAT,LNG,ID,Usage Cost,Connecting Points Charger,Date Created,Charging Point Enabled,Operator Title,Address Title,Address Line,Town,geometry,Province
3224,52.142596,4.401148,42980,0.0,1,2015-03-25,True,Alfen,Van Oldenbarneveltweg 36,Van Oldenbarneveltweg 36,Wassenaar,POINT (4.401148 52.142596),Zuid-Holland
3228,52.115888,4.433936,42975,0.0,2,2015-03-25,True,Ecotap,Veurseweg,Veurseweg,Voorschoten,POINT (4.433936 52.115888),Zuid-Holland
3229,52.115305,4.433087,42974,0.0,2,2015-03-25,True,Ecotap,Veurseweg 180a,Veurseweg 180a,Voorschoten,POINT (4.433087 52.115305),Zuid-Holland
3230,52.112946,4.371011,42973,0.0,1,2015-03-25,True,Alfen,Het Kerkehout 2,Het Kerkehout 2,Wassenaar,POINT (4.371011 52.112946),Zuid-Holland
3231,52.087251,4.275287,42967,0.0,1,2015-03-25,True,Alfen,Jacob Gillesstraat 20,Jacob Gillesstraat 20,Den Haag,POINT (4.275287 52.087251),Zuid-Holland
3232,52.083036,4.359756,42966,0.0,1,2015-03-25,True,Alfen,Brinnolaan 8,Brinnolaan 8,Voorburg,POINT (4.359756 52.083036),Zuid-Holland
3233,52.078848,4.33271,42964,0.0,1,2015-03-25,True,Alfen,Jan Pietersz. Coenstraat 28,Jan Pietersz. Coenstraat 28,Den Haag,POINT (4.33271 52.078848),Zuid-Holland
3234,52.07785,4.297379,42963,0.0,1,2015-03-25,True,Alfen,Veenkade 136,Veenkade 136,Den Haag,POINT (4.297379 52.07785),Zuid-Holland
3235,52.07382,4.50278,42962,0.0,1,2015-03-25,True,Alfen,Werflaan 76,Werflaan 76,Zoetermeer,POINT (4.50278 52.07382),Zuid-Holland
3236,52.072814,4.31381,42961,0.0,1,2015-03-25,True,Alfen,Zuidwal 1A,Zuidwal 1A,Den Haag,POINT (4.31381 52.072814),Zuid-Holland
3237,52.069327,4.233346,42960,0.0,1,2015-03-25,True,Alfen,Zandzeggelaan 171,Zandzeggelaan 171,Den Haag,POINT (4.233346 52.069327),Zuid-Holland
3238,52.069286,4.468133,42959,0.0,1,2015-03-25,True,Alfen,César Franckrode 45,César Franckrode 45,Zoetermeer,POINT (4.468133 52.069286),Zuid-Holland
3239,52.067994,4.531651,42958,0.0,1,2015-03-25,True,Alfen,Hekelingenstraat 84,Hekelingenstraat 84,Zoetermeer,POINT (4.531651 52.067994),Zuid-Holland
3240,52.067159,4.414922,42957,0.0,1,2015-03-25,True,Alfen,Smientstraat 72,Smientstraat 72,Den Haag,POINT (4.414922 52.067159),Zuid-Holland
3241,52.063707,4.3171,42956,0.0,1,2015-03-25,True,Alfen,Lulofsstraat,Lulofsstraat,Den Haag,POINT (4.3171 52.063707),Zuid-Holland
3242,52.060281,4.491351,42955,0.0,1,2015-03-25,True,Alfen,Engelandlaan 350,Engelandlaan 350,Zoetermeer,POINT (4.491351 52.060281),Zuid-Holland
3243,52.058641,4.252195,42954,0.0,1,2015-03-25,True,Alfen,Laan van Vredestein 185,Laan van Vredestein 185,Den Haag,POINT (4.252195 52.058641),Zuid-Holland
3244,52.058324,4.229713,42953,0.0,1,2015-03-25,True,Alfen,Mozartlaan 288,Mozartlaan 288,Den Haag,POINT (4.229713 52.058324),Zuid-Holland
3245,52.054502,4.32109,42952,0.0,1,2015-03-25,True,Alfen,Sinjeur Semeynsweg 21,Sinjeur Semeynsweg 21,Den Haag,POINT (4.32109 52.054502),Zuid-Holland
3246,52.05175,4.2563,42951,0.0,1,2015-03-25,True,EV-Box,Kerketuinenweg,Kerketuinenweg,Den Haag,POINT (4.2563 52.05175),Zuid-Holland
3247,52.038758,4.238927,42950,0.0,1,2015-03-25,True,Alfen,Jaap Edenweg,Jaap Edenweg,Den Haag,POINT (4.238927 52.038758),Zuid-Holland
3248,52.034796,4.479651,42948,0.0,1,2015-03-25,True,Alfen,Juweellaan 273,Juweellaan 273,Zoetermeer,POINT (4.479651 52.034796),Zuid-Holland
3249,52.0330278,4.5324255,42947,0.0,1,2015-03-25,True,The New Motion (BE),Violierenweg 1,Violierenweg 1,Lansingerland,POINT (4.5324255 52.0330278),Zuid-Holland
3250,52.030304,4.288147,42946,0.0,1,2015-03-25,True,Alfen,Laan van Wateringse Veld 602,Laan van Wateringse Veld 602,Den Haag,POINT (4.288147 52.030304),Zuid-Holland
3251,52.028667,4.288591,42945,0.0,1,2015-03-25,True,Alfen,Santiagosingel 3,Santiagosingel 3,Den Haag,POINT (4.288591 52.028667),Zuid-Holland
3252,52.028033,4.254778,42944,0.0,2,2015-03-25,True,Ecotap,Poeldijkseweg 45,Poeldijkseweg 45,Westland,POINT (4.254778 52.028033),Zuid-Holland
3253,52.014545,4.372691,42943,0.0,1,2015-03-25,True,Alfen,Hendrick de Keyserweg 11,Hendrick de Keyserweg 11,Delft,POINT (4.372691 52.014545),Zuid-Holland
3254,52.012474,4.347731,42942,0.0,1,2015-03-25,True,Alfen,Hof van Delftlaan 52,Hof van Delftlaan 52,Delft,POINT (4.347731 52.012474),Zuid-Holland
3255,52.007798,4.337764,42941,0.0,1,2015-03-25,True,Alfen,Rivierpad 9,Rivierpad 9,Delft,POINT (4.337764 52.007798),Zuid-Holland
3256,52.00397,4.360024,42939,0.0,1,2015-03-25,True,Alfen,Crommelinlaan 16,Crommelinlaan 16,Delft,POINT (4.360024 52.00397),Zuid-Holland
3257,51.997226,4.168294,42938,0.0,1,2015-03-25,True,Alfen,Eikenlaan 95,Eikenlaan 95,Westland,POINT (4.168294 51.997226),Zuid-Holland
3258,51.980233,4.358385,42936,0.0,1,2015-03-25,True,Alfen,Leeuweriklaan 1,Leeuweriklaan 1,Delft,POINT (4.358385 51.980233),Zuid-Holland
3259,51.96365,4.4861,42935,0.0,1,2015-03-25,True,EV-Box,Minosstraat 6,Minosstraat 6,Rotterdam,POINT (4.4861 51.96365),Zuid-Holland
3261,51.91224,4.23317,42928,0.0,1,2015-03-25,True,EV-Box,Wilgentuinen 30,Wilgentuinen 30,Rotterdam,POINT (4.23317 51.91224),Zuid-Holland
3262,51.9046981,4.3745951,42926,0.0,1,2015-03-25,True,The New Motion (BE),Daniël Pichotstraat 10,Daniël Pichotstraat 10,Schiedam,POINT (4.3745951 51.9046981),Zuid-Holland
3263,51.892817,4.195942,42925,0.0,2,2015-03-25,True,Ecotap,Seggelant-Oost 8,Seggelant-Oost 8,Brielle,POINT (4.195942 51.892817),Zuid-Holland
3264,51.88163,4.22238,42923,0.0,1,2015-03-25,True,EV-Box,Achterweg 91,Achterweg 91,Brielle,POINT (4.22238 51.88163),Zuid-Holland
3265,51.87727,4.51633,42922,0.0,1,2015-03-25,True,EV-Box,Bergsonstraat,Bergsonstraat,Rotterdam,POINT (4.51633 51.87727),Zuid-Holland
3266,51.87211,4.43935,42921,0.0,1,2015-03-25,True,EV-Box,Albert Plesmanweg 121,Albert Plesmanweg 121,Rotterdam,POINT (4.43935 51.87211),Zuid-Holland
3267,51.86519,4.37139,42920,0.0,1,2015-03-25,True,EV-Box,Zuidzijdsedijk 92,Zuidzijdsedijk 92,Rotterdam,POINT (4.37139 51.86519),Zuid-Holland
3269,51.83559,4.35459,42914,0.0,1,2015-03-25,True,EV-Box,Roosje Vosstraat 9,Roosje Vosstraat 9,Nissewaard,POINT (4.35459 51.83559),Zuid-Holland
3270,51.8243961,4.4265186,42908,0.0,1,2015-03-25,True,The New Motion (BE),Laurens Jzn. Costerstraat 2,Laurens Jzn. Costerstraat 2,Oud-Beijerland,POINT (4.4265186 51.8243961),Zuid-Holland
3271,51.82423,4.68932,42906,0.0,1,2015-03-25,True,EV-Box,Dokter Rietveldplein 45,Dokter Rietveldplein 45,Papendrecht,POINT (4.68932 51.82423),Zuid-Holland
